order_date,member_grade_label,first_category,second_category,transition_buyers,second_orders,quantity,revenue,transition_rate
2024-10-31,FAMILY,셋업,패딩/슬림다운,2,2,2,208800,0
2024-10-31,FAMILY,셋업,자켓/베스트,1,1,2,184000,0
2024-10-31,FAMILY,셋업,셔츠,1,1,2,139000,0
2024-10-31,FAMILY,셋업,셋업,1,1,1,97300,0
2024-11-02,FAMILY,등산화,등산화,1,1,1,129950,0
2024-11-02,FAMILY,등산화,하이킹,1,1,1,123300,0
2024-11-02,FAMILY,하이킹,등산화,1,1,1,129950,0
2024-11-03,FAMILY,등산화,바람막이,1,1,1,121750,0
2024-11-03,FAMILY,라운드티,하이킹,1,1,1,81250,0
2024-11-04,FAMILY,라운드티,자켓/베스트,1,1,1,49320,0
2024-11-04,FAMILY,반바지,라운드티,1,1,1,38000,0
2024-11-05,FAMILY,라운드티,라운드티,1,1,1,40000,0
2024-11-05,FAMILY,반바지,라운드티,1,1,1,40000,0
2024-11-05,FAMILY,셋업,가방,1,1,1,83000,0
2024-11-05,GOLD,긴바지,등산화,1,1,1,110680,0
2024-11-05,GOLD,라운드티,등산화,1,1,1,110680,0
2024-11-05,GOLD,자켓/ 베스트,등산화,1,1,1,110680,0
2024-11-07,FAMILY,UNKNOWN,바람막이,1,1,1,104279,0
2024-11-07,FAMILY,라운드티,바람막이,1,1,1,104279,0
2024-11-08,FAMILY,긴바지,라운드티,1,1,1,41570,0
2024-11-08,FAMILY,자켓/ 베스트,자켓/ 베스트,1,1,1,93620,0
2024-11-08,FAMILY,자켓/ 베스트,셋업,1,1,1,67370,0
2024-11-12,FAMILY,인터체인지 (3 in 1),폴로티/집업,1,1,1,62660,0
2024-11-14,FAMILY,라운드티,등산화,1,1,1,108340,0
2024-11-14,FAMILY,라운드티,라운드티,1,1,1,40210,0
2024-11-14,FAMILY,반바지,등산화,1,1,1,108340,0
2024-11-14,FAMILY,반바지,라운드티,1,1,1,40210,0
2024-11-14,FAMILY,셋업,등산화,1,1,1,108340,0
2024-11-14,FAMILY,셋업,라운드티,1,1,1,40210,0
2024-11-15,FAMILY,긴바지,맨투맨/후드티,1,1,1,77540,0
2024-11-15,FAMILY,라운드티,가방,1,1,1,78000,0
2024-11-15,FAMILY,셋업,맨투맨/후드티,1,1,1,77540,0
2024-11-15,FAMILY,하이킹,하이킹,1,1,1,132000,0
2024-11-15,SILVER,라운드티,라운드티,1,1,1,40500,0
2024-11-15,SILVER,셋업,라운드티,1,1,1,40500,0
2024-11-18,FAMILY,셋업,볼캡,1,1,2,86890,0
2024-11-18,SILVER,긴바지,볼캡,1,1,1,42000,0
2024-11-20,FAMILY,라운드티,자켓/ 베스트,1,1,1,48780,0
2024-11-20,FAMILY,반바지,자켓/ 베스트,1,1,1,48780,0
2024-11-20,SILVER,등산화,자켓/ 베스트,1,1,1,49860,0
2024-11-21,FAMILY,긴바지,셋업,1,1,1,115100,0
2024-11-21,FAMILY,긴바지,볼캡,1,1,1,43450,0
2024-11-21,FAMILY,라운드티,라운드티,1,1,1,28880,0
2024-11-21,FAMILY,바람막이,셋업,1,1,1,115100,0
2024-11-21,FAMILY,바람막이,볼캡,1,1,1,43450,0
2024-11-22,FAMILY,미드/롱다운,볼캡,1,1,1,41740,0
2024-11-22,SILVER,셋업,긴바지,1,1,1,90300,0
2024-11-24,FAMILY,라운드티,자켓/ 베스트,1,1,1,112270,0
2024-11-24,FAMILY,라운드티,셋업,1,1,1,104930,0
2024-11-24,FAMILY,맨투맨/후드티,맨투맨/후드티,1,1,1,79200,0
2024-11-24,FAMILY,반바지,볼캡,1,1,1,42500,0
2024-11-24,FAMILY,셋업,셋업,1,1,1,104930,0
2024-11-25,FAMILY,가방,가방,1,1,1,83000,0
2024-11-26,FAMILY,가방,자켓/베스트,1,1,1,201100,0
2024-11-26,FAMILY,가방,라운드티,1,1,1,38660,0
2024-11-26,FAMILY,긴바지,UNKNOWN,1,1,1,111300,0
2024-11-26,FAMILY,미드/롱다운,UNKNOWN,1,1,1,111300,0
2024-11-27,FAMILY,긴바지,하이킹,1,1,1,131410,0
2024-11-27,FAMILY,라운드티,맨투맨/후드티,1,1,2,158400,0
2024-11-27,FAMILY,반바지,맨투맨/후드티,1,1,2,158400,0
2024-11-27,FAMILY,셋업,셋업,1,1,1,98340,0
2024-11-28,FAMILY,라운드티,라운드티,1,1,1,45300,0
2024-11-28,FAMILY,셋업,셋업,1,1,1,109900,0
2024-11-28,FAMILY,셋업,라운드티,1,1,1,45300,0
2024-11-29,FAMILY,하이킹,등산화,1,1,1,114930,0
2024-11-30,FAMILY,하이킹,셋업,1,1,1,62100,0
2024-11-30,FAMILY,하이킹,볼캡,1,1,1,44750,0
2024-12-01,FAMILY,긴바지,자켓/ 베스트,1,1,1,152860,0
2024-12-01,FAMILY,라운드티,라운드티,1,1,1,34990,0
2024-12-01,FAMILY,반바지,하이킹,1,1,1,130000,0
2024-12-01,FAMILY,볼캡,볼캡,1,1,1,45000,0
2024-12-01,FAMILY,볼캡,라운드티,1,1,1,41300,0
2024-12-01,FAMILY,셋업,셋업,1,1,1,81750,0
2024-12-01,FAMILY,트레일러닝,트레일러닝,1,1,1,75650,0
2024-12-01,FAMILY,하이킹,하이킹,1,1,1,103450,0
2024-12-02,FAMILY,긴바지,하이킹,1,1,1,137000,0
2024-12-02,FAMILY,긴바지,맨투맨/후드티,1,1,1,69300,0
2024-12-02,FAMILY,라운드티,하이킹,1,1,1,137000,0
2024-12-02,FAMILY,라운드티,맨투맨/후드티,1,1,1,69300,0
2024-12-02,FAMILY,반바지,하이킹,1,1,1,137000,0
2024-12-02,FAMILY,반바지,맨투맨/후드티,1,1,1,69300,0
2024-12-02,FAMILY,셋업,하이킹,1,1,1,120430,0
2024-12-02,FAMILY,셋업,셋업,1,1,2,112300,0
2024-12-03,FAMILY,바람막이,부츠,1,1,1,97300,0
2024-12-03,FAMILY,폴로티/집업,라운드티,1,1,1,38490,0
2024-12-05,FAMILY,라운드티,라운드티,1,1,1,24520,0
2024-12-06,FAMILY,셋업,셋업,1,1,1,46580,0
2024-12-08,FAMILY,라운드티,패딩/슬림다운,1,1,1,157180,0
2024-12-08,FAMILY,스니커즈,UNKNOWN,1,1,1,448250,0
2024-12-08,FAMILY,자켓/ 베스트,자켓/ 베스트,1,1,4,212000,0
2024-12-08,SILVER,라운드티,맨투맨/후드티,1,1,1,55670,0
2024-12-09,FAMILY,라운드티,액세서리,1,1,1,11000,0
2024-12-10,FAMILY,자켓/ 베스트,폴로티/집업,1,1,1,66810,0
2024-12-10,SILVER,긴바지,폴로티/집업,1,1,1,60530,0
2024-12-10,SILVER,셋업,폴로티/집업,1,1,1,60530,0
2024-12-11,FAMILY,긴바지,등산화,1,1,1,131000,0
2024-12-11,FAMILY,긴바지,맨투맨/후드티,1,1,1,65450,0
2024-12-11,FAMILY,미드/롱다운,미드/롱다운,1,1,1,447200,0
2024-12-11,SILVER,캐주얼,긴바지,1,1,1,151000,0
2024-12-14,FAMILY,셋업,부츠,1,1,1,111300,0
2024-12-14,FAMILY,셋업,자켓/베스트,1,1,1,62300,0
2024-12-16,FAMILY,셋업,셋업,2,2,2,229600,0
2024-12-18,FAMILY,긴바지,셋업,1,1,1,116160,0
2024-12-18,FAMILY,미드/롱다운,부츠,1,1,1,72700,0
2024-12-18,FAMILY,하이킹,하이킹,1,1,1,137000,0
2024-12-19,FAMILY,패딩/슬림다운,패딩/슬림다운,1,1,1,167300,0
2024-12-21,FAMILY,등산화,등산화,1,1,1,125870,0
2024-12-22,FAMILY,자켓/ 베스트,자켓/ 베스트,1,1,1,27790,0
2024-12-26,FAMILY,라운드티,폴로티/집업,1,1,1,49810,0
2024-12-26,FAMILY,볼캡,장갑,1,1,1,43960,0
2024-12-26,FAMILY,볼캡,액세서리,1,1,1,9870,0
2024-12-26,FAMILY,캐주얼,액세서리,1,1,2,22000,0
2024-12-27,FAMILY,라운드티,폴로티/집업,1,1,1,58740,0
2024-12-28,FAMILY,맨투맨/후드티,맨투맨/후드티,1,1,1,55590,0
2024-12-29,FAMILY,라운드티,폴로티/집업,1,1,1,58770,0
2024-12-29,FAMILY,하이킹,하이킹,1,1,1,137000,0
2024-12-30,FAMILY,긴바지,셋업,1,1,1,53200,0
2024-12-30,FAMILY,미드/롱다운,액세서리,1,1,1,8750,0
2024-12-30,FAMILY,폴로티/집업,셋업,1,1,1,45190,0
2024-12-30,SILVER,등산화,등산화,1,1,3,387130,0
2024-12-30,SILVER,하이킹,등산화,1,1,3,387130,0
2024-12-31,FAMILY,바람막이,셋업,1,1,1,122630,0
2024-12-31,FAMILY,반바지,액세서리,1,1,1,5500,0
2025-01-01,FAMILY,폴로티/집업,셋업,1,1,1,52840,0
2025-01-02,FAMILY,카고/조거,UNKNOWN,1,1,1,121200,0
2025-01-06,FAMILY,UNKNOWN,폴로티/집업,1,1,1,55480,0
2025-01-06,FAMILY,맨투맨/후드티,하이킹,1,1,1,137000,0
2025-01-07,FAMILY,미드/롱다운,미드/롱다운,1,1,1,447200,0
2025-01-07,FAMILY,자켓/ 베스트,폴로티/집업,1,1,1,69300,0
2025-01-08,FAMILY,긴바지,셋업,1,1,1,99390,0
2025-01-09,FAMILY,가방,가방,1,1,1,83000,0
2025-01-09,FAMILY,스니커즈,UNKNOWN,1,1,1,33200,0
2025-01-13,FAMILY,긴바지,긴바지,1,1,1,106350,0
2025-01-13,FAMILY,라운드티,하이킹,1,1,1,75020,0
2025-01-13,FAMILY,미드/롱다운,셋업,1,1,1,103300,0
2025-01-13,FAMILY,미드/롱다운,액세서리,1,1,1,13650,0
2025-01-13,FAMILY,부츠,긴바지,1,1,1,147500,0
2025-01-13,FAMILY,부츠,액세서리,1,1,2,11000,0
2025-01-13,FAMILY,상의,자켓/ 베스트,1,1,1,21770,0
2025-01-13,FAMILY,자켓/베스트,하이킹,1,1,1,111040,0
2025-01-13,FAMILY,하이킹,하이킹,2,2,2,183390,0
2025-01-14,FAMILY,부츠,라운드티,1,1,1,38520,0
2025-01-16,FAMILY,하이킹,등산화,1,1,1,185880,0
2025-01-17,FAMILY,맨투맨/후드티,셋업,1,1,1,100000,0
2025-01-17,FAMILY,미드/롱다운,등산화,1,1,1,73150,0
2025-01-18,FAMILY,하이킹,셋업,1,1,1,35200,0
2025-01-19,FAMILY,액세서리,액세서리,1,1,1,6490,0
2025-01-19,FAMILY,폴로티/집업,액세서리,1,1,1,6490,0
2025-01-21,FAMILY,볼캡,긴바지,1,1,1,118100,0
2025-01-22,FAMILY,볼캡,셋업,1,1,1,120200,0
2025-01-22,SILVER,셋업,맨투맨/후드티,1,1,1,55350,0
2025-01-23,SILVER,셋업,자켓/베스트,1,1,1,260310,0
2025-01-24,FAMILY,긴바지,맨투맨/후드티,1,1,1,58600,0
2025-01-24,FAMILY,셋업,가방,1,1,1,61190,0
2025-01-24,SILVER,스니커즈,등산화,1,1,1,88350,0
2025-01-26,FAMILY,가방,가방,2,2,2,115450,0
2025-01-26,FAMILY,라운드티,패딩/슬림다운,1,1,1,107170,0
2025-01-26,FAMILY,라운드티,부츠,1,1,1,65500,0
2025-01-26,FAMILY,라운드티,자켓/ 베스트,1,1,1,32380,0
2025-01-26,FAMILY,라운드티,라운드티,1,1,1,15650,0
2025-01-26,FAMILY,반바지,부츠,1,1,1,65500,0
2025-01-26,FAMILY,볼캡,하이킹,1,1,1,63000,0
2025-01-26,FAMILY,셋업,셋업,1,1,1,76860,0
2025-01-26,FAMILY,셋업,자켓/ 베스트,1,1,1,21200,0
2025-01-26,FAMILY,액세서리,부츠,1,1,1,65500,0
2025-01-26,FAMILY,햇,크로스/토트백,1,1,1,35900,0
2025-01-27,FAMILY,긴바지,UNKNOWN,1,1,1,89230,0
2025-01-27,FAMILY,긴바지,셋업,1,1,1,88910,0
2025-01-27,FAMILY,긴바지,액세서리,1,1,1,10230,0
2025-01-27,FAMILY,라운드티,셋업,1,1,1,42020,0
2025-01-27,FAMILY,라운드티,라운드티,1,1,1,19170,0
2025-01-27,FAMILY,맨투맨/후드티,자켓/ 베스트,1,1,1,26080,0
2025-01-27,FAMILY,볼캡,UNKNOWN,1,1,1,91010,0
2025-01-27,FAMILY,인터체인지 (3 in 1),장갑,1,1,1,68380,0
2025-01-27,SILVER,하이킹,셋업,1,1,1,112300,0
2025-01-28,FAMILY,라운드티,크로스/토트백,1,1,1,32090,0
2025-01-28,FAMILY,라운드티,라운드티,1,1,1,29400,0
2025-01-28,FAMILY,셋업,가방,1,1,1,49230,0
2025-01-29,FAMILY,볼캡,가방,1,1,1,33200,0
2025-01-29,FAMILY,자켓/베스트,라운드티,1,1,1,18670,0
2025-01-29,FAMILY,장갑,UNKNOWN,1,1,1,86970,0
2025-01-30,FAMILY,UNKNOWN,자켓/ 베스트,1,1,1,42210,0
2025-01-30,FAMILY,긴바지,하이킹,1,1,1,53230,0
2025-01-30,FAMILY,라운드티,라운드티,1,1,1,20800,0
2025-01-30,FAMILY,미드/롱다운,가방,1,1,1,52110,0
2025-01-30,FAMILY,셋업,자켓/베스트,1,1,2,63280,0
2025-01-30,FAMILY,액세서리,라운드티,1,1,1,18090,0
2025-01-31,FAMILY,UNKNOWN,셋업,2,2,2,84920,0
2025-01-31,FAMILY,UNKNOWN,UNKNOWN,1,1,1,84590,0
2025-01-31,FAMILY,UNKNOWN,자켓/ 베스트,1,1,1,67090,0
2025-01-31,FAMILY,UNKNOWN,하이킹,1,1,1,60100,0
2025-01-31,FAMILY,가방,자켓/ 베스트,1,1,1,27700,0
2025-01-31,FAMILY,가방,라운드티,1,1,1,20650,0
2025-01-31,FAMILY,긴바지,셋업,1,1,1,28210,0
2025-01-31,FAMILY,라운드티,하이킹,1,1,1,109710,0
2025-01-31,FAMILY,라운드티,라운드티,2,2,3,73170,0
2025-01-31,FAMILY,라운드티,부츠,1,1,1,72700,0
2025-01-31,FAMILY,라운드티,자켓/ 베스트,2,2,2,56600,0
2025-01-31,FAMILY,라운드티,캐주얼,1,1,1,47540,0
2025-01-31,FAMILY,라운드티,셋업,1,1,1,37090,0
2025-01-31,FAMILY,라운드티,장갑,1,1,1,21000,0
2025-01-31,FAMILY,라운드티,UNKNOWN,1,1,1,19440,0
2025-01-31,FAMILY,맨투맨/후드티,셋업,1,1,1,83720,0
2025-01-31,FAMILY,반바지,하이킹,1,1,1,109710,0
2025-01-31,FAMILY,방수자켓,하이킹,1,1,1,109710,0
2025-01-31,FAMILY,볼캡,UNKNOWN,1,1,1,105300,0
2025-01-31,FAMILY,볼캡,가방,1,1,1,50930,0
2025-01-31,FAMILY,셋업,셔츠,1,1,1,101440,0
2025-01-31,FAMILY,셋업,부츠,1,1,1,72700,0
2025-01-31,FAMILY,셋업,셋업,1,1,1,37090,0
2025-01-31,FAMILY,셋업,자켓/ 베스트,1,1,1,24230,0
2025-01-31,FAMILY,액세서리,하이킹,1,1,1,110440,0
2025-01-31,FAMILY,액세서리,캐주얼,1,1,1,47540,0
2025-01-31,FAMILY,액세서리,액세서리,1,1,1,16480,0
2025-01-31,FAMILY,자켓/ 베스트,폴로/집업티,2,2,2,76370,0
2025-01-31,FAMILY,자켓/ 베스트,셋업,2,2,2,74530,0
2025-01-31,FAMILY,자켓/ 베스트,부츠,1,1,1,72700,0
2025-01-31,FAMILY,자켓/ 베스트,자켓/ 베스트,1,1,1,30190,0
2025-01-31,FAMILY,패딩/슬림다운,자켓/베스트,1,1,1,28070,0
2025-01-31,FAMILY,하이킹,하이킹,1,1,1,100380,0
2025-01-31,FAMILY,하이킹,가방,1,1,1,63000,0
2025-01-31,SILVER,UNKNOWN,자켓/ 베스트,1,1,1,107000,0
2025-01-31,SILVER,액세서리,긴바지,1,1,1,112770,0
2025-01-31,SILVER,자켓/ 베스트,패딩/슬림다운,1,1,1,159000,0
2025-01-31,SILVER,자켓/베스트,패딩/슬림다운,1,1,1,159000,0
2025-02-01,FAMILY,긴바지,하이킹,1,1,1,130920,0
2025-02-04,FAMILY,액세서리,폴로티/집업,1,1,1,69300,0
2025-02-05,FAMILY,볼캡,액세서리,1,1,2,19630,0
2025-02-05,FAMILY,하이킹,등산화,1,1,1,143300,0
2025-02-05,SILVER,UNKNOWN,미드/롱다운,1,1,1,447200,0
2025-02-06,FAMILY,인터체인지 (3 in 1),등산화,1,1,1,100170,0
2025-02-06,FAMILY,자켓/ 베스트,하이킹,1,1,1,123300,0
2025-02-06,FAMILY,장갑,가방,1,1,1,61970,0
2025-02-07,FAMILY,라운드티,등산화,1,1,1,135140,0
2025-02-07,FAMILY,볼캡,볼캡,1,1,1,30080,0
2025-02-07,FAMILY,자켓/베스트,하이킹,1,1,1,55000,0
2025-02-07,FAMILY,폴로티/집업,UNKNOWN,1,1,1,29460,0
2025-02-08,FAMILY,셋업,셋업,1,1,1,53200,0
2025-02-09,FAMILY,하이킹,하이킹,1,1,2,110000,0
2025-02-10,FAMILY,하이킹,하이킹,1,1,1,48000,0
2025-02-10,SILVER,셋업,하이킹,1,1,1,49410,0
2025-02-10,SILVER,자켓/ 베스트,하이킹,1,1,1,49410,0
2025-02-10,SILVER,캐주얼,자켓/ 베스트,1,1,1,112770,0
2025-02-10,TITANIUM,셋업,셋업,1,1,1,132300,0
2025-02-10,TITANIUM,하이킹,셋업,1,1,1,132300,0
2025-02-11,FAMILY,셋업,셋업,1,1,1,55200,0
2025-02-11,FAMILY,셋업,하이킹,1,1,1,55000,0
2025-02-11,FAMILY,하이킹,하이킹,1,1,1,50000,0
2025-02-12,FAMILY,가방,볼캡,1,1,1,24100,0
2025-02-12,FAMILY,긴바지,등산화,1,1,1,114940,0
2025-02-12,FAMILY,반바지,UNKNOWN,1,1,1,94000,0
2025-02-12,FAMILY,상의,UNKNOWN,1,1,1,94000,0
2025-02-13,FAMILY,긴바지,가방,1,1,1,72000,0
2025-02-13,FAMILY,미드/롱다운,가방,1,1,1,73000,0
2025-02-13,FAMILY,볼캡,가방,1,1,1,74700,0
2025-02-13,FAMILY,자켓/ 베스트,하이킹,1,1,1,47420,0
2025-02-13,FAMILY,하이킹,하이킹,1,1,1,54470,0
2025-02-15,FAMILY,라운드티,가방,1,1,1,64420,0
2025-02-15,FAMILY,라운드티,자켓/베스트,1,1,1,44870,0
2025-02-15,FAMILY,바람막이,가방,1,1,1,64420,0
2025-02-15,FAMILY,바람막이,자켓/베스트,1,1,1,44870,0
2025-02-15,FAMILY,셋업,셋업,1,1,1,104300,0
2025-02-16,FAMILY,하이킹,하이킹,1,1,1,55000,0
2025-02-17,FAMILY,등산화,하이킹,1,1,1,43910,0
2025-02-17,FAMILY,맨투맨/후드티,셋업,1,1,1,52700,0
2025-02-17,FAMILY,액세서리,셋업,1,1,1,77000,0
2025-02-19,FAMILY,라운드티,하이킹,1,1,1,49000,0
2025-02-19,SILVER,셋업,하이킹,1,1,1,49040,0
2025-02-20,FAMILY,미드/롱다운,하이킹,1,1,1,23430,0
2025-02-20,FAMILY,하이킹,하이킹,1,1,1,55000,0
2025-02-20,SILVER,긴바지,액세서리,1,1,1,11000,0
2025-02-21,FAMILY,긴바지,셋업,1,1,1,36250,0
2025-02-21,FAMILY,셋업,패딩/슬림다운,1,1,1,156430,0
2025-02-21,FAMILY,셋업,셋업,1,1,1,36250,0
2025-02-21,FAMILY,셋업,액세서리,1,1,1,11000,0
2025-02-23,FAMILY,라운드티,긴바지,1,1,1,69990,0
2025-02-23,FAMILY,반바지,긴바지,1,1,1,69990,0
2025-02-23,FAMILY,하이킹,라운드티,1,1,1,37170,0
2025-02-23,SILVER,미드/롱다운,미드/롱다운,1,1,1,411400,0
2025-02-25,FAMILY,긴바지,긴바지,2,2,2,247480,0
2025-03-01,FAMILY,하이킹,패딩/슬림다운,1,1,1,167300,0
2025-03-04,FAMILY,하이킹,하이킹,1,1,1,53000,0
2025-03-05,FAMILY,라운드티,바람막이,1,1,1,100540,0
2025-03-05,FAMILY,라운드티,액세서리,1,1,1,10950,0
2025-03-06,FAMILY,가방,바람막이,1,1,1,88550,0
2025-03-06,FAMILY,라운드티,바람막이,1,1,1,88550,0
2025-03-09,FAMILY,라운드티,액세서리,1,1,3,28880,0
2025-03-11,FAMILY,긴바지,긴바지,1,1,1,36180,0
2025-03-13,FAMILY,바람막이,방수자켓,1,1,1,69300,0
2025-03-13,FAMILY,셋업,자켓/베스트,1,1,1,47000,0
2025-03-13,FAMILY,액세서리,방수자켓,1,1,1,69300,0
2025-03-13,SILVER,등산화,하이킹,1,1,1,55000,0
2025-03-15,FAMILY,UNKNOWN,등산화,1,1,1,95000,0
2025-03-16,FAMILY,라운드티,라운드티,1,1,1,34120,0
2025-03-17,FAMILY,UNKNOWN,등산화,1,1,1,136210,0
2025-03-17,FAMILY,가방,하이킹,1,1,1,46200,0
2025-03-17,FAMILY,바람막이,하이킹,1,1,1,55000,0
2025-03-19,FAMILY,긴바지,자켓/ 베스트,1,1,1,46980,0
2025-03-19,FAMILY,자켓/ 베스트,자켓/ 베스트,1,1,1,46980,0
2025-03-20,FAMILY,액세서리,셔츠,1,1,1,125100,0
2025-03-20,FAMILY,액세서리,상의,1,1,1,59000,0
2025-03-21,FAMILY,인터체인지 (3 in 1),자켓/ 베스트,1,1,1,26500,0
2025-03-22,FAMILY,액세서리,바람막이,1,1,1,57030,0
2025-03-23,FAMILY,긴바지,긴바지,1,1,1,46830,0
2025-03-23,FAMILY,바람막이,긴바지,1,1,1,46830,0
2025-03-24,FAMILY,자켓/ 베스트,바람막이,1,1,1,58530,0
2025-03-24,FAMILY,자켓/ 베스트,셋업,1,1,1,52580,0
2025-03-25,FAMILY,셋업,바람막이,1,1,1,54000,0
2025-03-26,FAMILY,자켓/ 베스트,상의,1,1,1,59000,0
2025-03-26,SILVER,등산화,셋업,1,1,2,132570,0
2025-03-28,FAMILY,긴바지,바람막이,1,1,1,93950,0
2025-03-28,FAMILY,라운드티,바람막이,1,1,1,93950,0
2025-03-29,FAMILY,바람막이,바람막이,1,1,1,51750,0
2025-03-30,SILVER,하이킹,등산화,1,1,3,372910,0
2025-03-31,FAMILY,하이킹,바람막이,1,1,1,59000,0
2025-04-01,FAMILY,UNKNOWN,셋업,1,1,1,39810,0
2025-04-02,FAMILY,바람막이,바람막이,1,1,1,101000,0
2025-04-02,SILVER,하이킹,하이킹,1,1,3,282000,0
2025-04-03,FAMILY,라운드티,셋업,1,1,1,64960,0
2025-04-03,FAMILY,미드/롱다운,폴로티/집업,1,1,1,82900,0
2025-04-03,FAMILY,미드/롱다운,바람막이,1,1,1,58250,0
2025-04-03,FAMILY,상의,셋업,1,1,1,64960,0
2025-04-05,FAMILY,UNKNOWN,긴바지,1,1,1,51190,0
2025-04-05,FAMILY,등산화,긴바지,1,1,1,51190,0
2025-04-05,FAMILY,바람막이,긴바지,1,1,1,53000,0
2025-04-05,FAMILY,하이킹,긴바지,1,1,1,42430,0
2025-04-06,FAMILY,자켓/ 베스트,바람막이,1,1,1,48410,0
2025-04-07,FAMILY,반바지,긴바지,1,1,1,52230,0
2025-04-07,FAMILY,반바지,반바지,1,1,1,46310,0
2025-04-07,FAMILY,햇,긴바지,1,1,1,52230,0
2025-04-07,FAMILY,햇,반바지,1,1,1,46310,0
2025-04-08,FAMILY,긴바지,긴바지,1,1,2,104000,0
2025-04-08,FAMILY,긴바지,셋업,1,1,1,79550,0
2025-04-08,FAMILY,긴바지,맨투맨/후드티,1,1,1,51420,0
2025-04-08,FAMILY,셋업,셋업,1,1,1,79550,0
2025-04-08,FAMILY,셋업,맨투맨/후드티,1,1,1,51420,0
2025-04-08,FAMILY,자켓/ 베스트,셋업,1,1,1,79550,0
2025-04-08,FAMILY,자켓/ 베스트,맨투맨/후드티,1,1,1,51420,0
2025-04-09,FAMILY,라운드티,긴바지,1,1,1,33700,0
2025-04-10,FAMILY,맨투맨/후드티,반바지,1,1,1,29000,0
2025-04-10,FAMILY,상의,등산화,1,1,1,91540,0
2025-04-10,FAMILY,햇,등산화,1,1,1,91540,0
2025-04-12,FAMILY,긴바지,반바지,1,1,2,66000,0
2025-04-12,FAMILY,긴바지,긴바지,1,1,1,65000,0
2025-04-12,FAMILY,바람막이,반바지,1,1,2,66000,0
2025-04-12,FAMILY,바람막이,긴바지,1,1,1,65000,0
2025-04-12,FAMILY,셋업,반바지,1,1,2,66000,0
2025-04-12,FAMILY,셋업,긴바지,1,1,1,65000,0
2025-04-12,FAMILY,셋업,상의,1,1,1,59000,0
2025-04-13,FAMILY,긴바지,맨투맨/후드티,1,1,1,44830,0
2025-04-13,FAMILY,라운드티,셔츠,1,1,1,41700,0
2025-04-14,FAMILY,가방,반바지,1,1,3,83560,0
2025-04-14,FAMILY,긴바지,액세서리,1,1,2,16000,0
2025-04-14,FAMILY,라운드티,등산화,1,1,1,125685,0
2025-04-14,FAMILY,반바지,등산화,1,1,1,125685,0
2025-04-15,FAMILY,라운드티,긴바지,1,1,1,50750,0
2025-04-15,FAMILY,라운드티,라운드티,1,1,1,39000,0
2025-04-15,FAMILY,바람막이,긴바지,1,1,1,53000,0
2025-04-15,FAMILY,바람막이,라운드티,1,1,1,41000,0
2025-04-15,FAMILY,자켓/ 베스트,라운드티,1,1,1,27120,0
2025-04-15,SILVER,하이킹,카고/조거,1,1,1,65000,0
2025-04-16,FAMILY,등산화,반바지,1,1,1,21500,0
2025-04-16,FAMILY,자켓/ 베스트,셋업,1,1,1,47120,0
2025-04-17,FAMILY,라운드티,라운드티,1,1,1,41000,0
2025-04-17,FAMILY,라운드티,상의,1,1,1,36510,0
2025-04-18,FAMILY,긴바지,UNKNOWN,1,1,1,85790,0
2025-04-18,FAMILY,셋업,셋업,1,1,2,106000,0
2025-04-18,FAMILY,셋업,UNKNOWN,1,1,1,91250,0
2025-04-18,FAMILY,셋업,반바지,1,1,1,26790,0
2025-04-18,FAMILY,하이킹,상의,1,1,1,34470,0
2025-04-19,FAMILY,긴바지,라운드티,1,1,2,69620,0
2025-04-19,FAMILY,긴바지,긴바지,1,1,1,45000,0
2025-04-19,FAMILY,등산화,라운드티,1,1,2,69620,0
2025-04-19,FAMILY,등산화,긴바지,1,1,1,45000,0
2025-04-19,FAMILY,라운드티,라운드티,1,1,2,69620,0
2025-04-19,FAMILY,라운드티,긴바지,1,1,1,45000,0
2025-04-19,FAMILY,바람막이,UNKNOWN,1,1,1,41000,0
2025-04-19,FAMILY,방수자켓,긴바지,1,1,1,59000,0
2025-04-19,FAMILY,하이킹,라운드티,1,1,2,69620,0
2025-04-19,FAMILY,하이킹,긴바지,1,1,1,45000,0
2025-04-20,FAMILY,긴바지,반바지,2,2,2,54180,0
2025-04-20,FAMILY,긴바지,라운드티,1,1,1,35000,0
2025-04-20,FAMILY,긴바지,액세서리,1,1,1,7820,0
2025-04-20,FAMILY,라운드티,반바지,2,2,2,94000,0
2025-04-20,FAMILY,라운드티,라운드티,1,1,1,35000,0
2025-04-20,FAMILY,맨투맨/후드티,라운드티,1,1,1,53100,0
2025-04-21,FAMILY,긴바지,라운드티,1,1,2,53480,0
2025-04-21,FAMILY,긴바지,긴바지,1,1,1,48870,0
2025-04-21,FAMILY,라운드티,라운드티,1,1,1,47000,0
2025-04-21,FAMILY,반바지,긴바지,1,1,1,65000,0
2025-04-21,FAMILY,카고/조거,라운드티,1,1,1,47000,0
2025-04-21,SILVER,긴바지,긴바지,1,1,1,65000,0
2025-04-22,FAMILY,긴바지,긴바지,1,1,1,46000,0
2025-04-22,FAMILY,맨투맨/후드티,상의,1,1,1,57530,0
2025-04-23,FAMILY,긴바지,긴바지,1,1,1,107000,0
2025-04-23,FAMILY,라운드티,셋업,1,1,1,42370,0
2025-04-23,FAMILY,바람막이,라운드티,1,1,2,76000,0
2025-04-23,FAMILY,바람막이,긴바지,1,1,1,65000,0
